"","seq_id","seqnames","type","start","end","width","strand","gene_id","gene_biotype","Orthogroup"
"1","remanei_I","I","gene",1,1095,1095,"+","GCK72_000001","protein_coding","OG0010592"
"2","remanei_I","I","gene",1408,4077,2670,"+","GCK72_000002","protein_coding","OG0010593"
"3","remanei_I","I","gene",6998,18220,11223,"+","GCK72_000003","protein_coding","OG0005313"
"4","remanei_I","I","gene",19099,21266,2168,"+","GCK72_000004","protein_coding","OG0010594"
"5","remanei_I","I","gene",22679,32517,9839,"+","GCK72_000005","protein_coding","OG0012739"
"6","remanei_I","I","gene",46684,47743,1060,"-","GCK72_000006","protein_coding",NA
"7","remanei_I","I","gene",49956,52665,2710,"-","GCK72_000007","protein_coding","OG0003580"
"8","remanei_I","I","gene",56085,57471,1387,"+","GCK72_000008","protein_coding","OG0002787"
"9","remanei_I","I","gene",57592,58881,1290,"-","GCK72_000009","protein_coding","OG0015589"
"10","remanei_I","I","gene",60459,67527,7069,"+","GCK72_000010","protein_coding","OG0000434"
"11","remanei_I","I","gene",68199,69077,879,"+","GCK72_000011","protein_coding",NA
"12","remanei_I","I","gene",69593,78189,8597,"+","GCK72_000012","protein_coding","OG0000531"
"13","remanei_I","I","gene",78731,82876,4146,"-","GCK72_000013","protein_coding","OG0003578"
"14","remanei_I","I","gene",86310,89741,3432,"+","GCK72_000014","protein_coding","OG0002063"
"15","remanei_I","I","gene",99797,100128,332,"-","GCK72_000015","protein_coding","OG0002785"
"16","remanei_I","I","gene",112247,118950,6704,"-","GCK72_000016","protein_coding",NA
"17","remanei_I","I","gene",119878,120638,761,"-","GCK72_000017","protein_coding","OG0013663"
"18","remanei_I","I","gene",123530,125018,1489,"+","GCK72_000018","protein_coding",NA
"19","remanei_I","I","gene",124147,124972,826,"-","GCK72_000019","protein_coding","OG0010591"
"20","remanei_I","I","gene",130669,132472,1804,"+","GCK72_000020","protein_coding","OG0002786"
"21","remanei_I","I","gene",144002,144960,959,"+","GCK72_000021","protein_coding","OG0012738"
"22","remanei_I","I","gene",145681,152298,6618,"+","GCK72_000022","protein_coding",NA
"23","remanei_I","I","gene",153801,162724,8924,"+","GCK72_000023","protein_coding",NA
"24","remanei_I","I","gene",171708,177654,5947,"-","GCK72_000024","protein_coding","OG0010590"
"25","remanei_I","I","gene",178506,181424,2919,"-","GCK72_000025","protein_coding","OG0005311"
"26","remanei_I","I","gene",182024,184168,2145,"-","GCK72_000026","protein_coding","OG0005310"
"27","remanei_I","I","gene",184566,185976,1411,"+","GCK72_000027","protein_coding","OG0005309"
"28","remanei_I","I","gene",186973,191021,4049,"-","GCK72_000028","protein_coding","OG0002784"
"29","remanei_I","I","gene",191213,192554,1342,"-","GCK72_000029","protein_coding",NA
"30","remanei_I","I","gene",193183,194271,1089,"-","GCK72_000030","protein_coding","OG0005303"
"31","remanei_I","I","gene",194858,197447,2590,"+","GCK72_000031","protein_coding","OG0010589"
"32","remanei_I","I","gene",198651,201920,3270,"+","GCK72_000032","protein_coding","OG0001836"
"33","remanei_I","I","gene",203908,205693,1786,"+","GCK72_000033","protein_coding","OG0001458"
"34","remanei_I","I","gene",205885,210876,4992,"-","GCK72_000034","protein_coding","OG0005304"
"35","remanei_I","I","gene",213904,215885,1982,"+","GCK72_000035","protein_coding",NA
"36","remanei_I","I","gene",216503,217734,1232,"+","GCK72_000036","protein_coding","OG0005305"
"37","remanei_I","I","gene",218366,220158,1793,"+","GCK72_000037","protein_coding","OG0002783"
"38","remanei_I","I","gene",219832,220277,446,"-","GCK72_000038","protein_coding",NA
"39","remanei_I","I","gene",221139,224537,3399,"+","GCK72_000039","protein_coding","OG0001203"
"40","remanei_I","I","gene",224914,226353,1440,"+","GCK72_000040","protein_coding",NA
"41","remanei_I","I","gene",226893,227452,560,"-","GCK72_000041","protein_coding","OG0005307"
"42","remanei_I","I","gene",228831,231175,2345,"+","GCK72_000042","protein_coding","OG0003577"
"43","remanei_I","I","gene",230822,231190,369,"-","GCK72_000043","protein_coding",NA
"44","remanei_I","I","gene",232055,233947,1893,"-","GCK72_000044","protein_coding","OG0005308"
"45","remanei_I","I","gene",252154,254138,1985,"-","GCK72_000045","protein_coding","OG0002345"
